id,file,line,label,encoding,source,fr,status,notes
b004e6991014,scripts/fuschia city/fishing guru level script.rbc,122,@guruTalk4,cp1252,"You see, junior[.]\nIt's really quite simple.\pThe handle of a Good Rod[.]\c\h08ó is one we\ncultivate from the finest-grade\lIlex Forest wood[.]\pWe make the line from a special\ntype of extra-durable nylon[.]\pAnd then[.]\c\h08ó right at the point of\nthe hook[.]\pWe put just a little bit of[.]\c\h08ó\npharmaceutical grade cocaine,\lso that the fish.\c\h08ó.\c\h08ó.\c\h08ó",,à_traduire,
642533fb20c6,scripts/fuschia city/fishing guru level script.rbc,126,@guruTalk5,cp1252,"Junior!\c\h08ó It's another one of your\nuncle's spies, trying to eavesdrop\lon our best-kept fishing secrets!\pGet him!",,à_traduire,
446aae86da43,scripts/fuschia city/fishing guru level script.rbc,129,@sonTalk2,cp1252,I know how to deal with bad guys\nlike you!\pI won't let you ruin dad's\nfishing business!,,à_traduire,
e603a1c71492,scripts/fuschia city/fishing guru level script.rbc,132,@defeatText,cp1252,"Ah! I'm sorry I couldn't defend\nyou, pa!",,à_traduire,
33ae20ca362e,scripts/fuschia city/fishing guru level script.rbc,136,@guruTalk6,cp1252,I knew it! That devious brother\nof mine is sending crooks on me to\lsteal my secrets!\pArgh!\nI won't stand for it one minute..!,,à_traduire,
051d277a81f0,scripts/fuschia city/fishing guru level script.rbc,140,@ellipses,cp1252,[.],,à_traduire,
2ad1ea5e1f1c,scripts/fuschia city/fishing guru level script.rbc,144,@guruTalk7,cp1252,"L-look, man, I'm just a[.]\c\h08ó humble\nentrepreneur[.]\c\h08ó trying to provide\lfor my only child.\pMy brother[.]\c\h08ó he lacks the skill\nand imagination to make a decent\lRod himself[.]\pSo he tries to squeeze me out with\nforce instead!",,à_traduire,
c4d6e649b632,scripts/fuschia city/fishing guru level script.rbc,148,@guruTalk8,cp1252,"Th-the secrets you overheard[.]\pIf my brother finds out, he'll\nhave me bankrupt in no time!\pYou have a heart in there some-\nwhere, don't you, bandit?\pCan you promise not to tell my\nbrother about my secrets?",,à_traduire,
0f4c485d791d,scripts/fuschia city/fishing guru level script.rbc,152,@yesTalk,cp1252,"Oh, my!\nThank you, spy!\pI don't have much to offer you in\nreturn for daring to go against my\lbrother like that.\p[.]\pOur dealer gave me some of these,\nbut I can't find any use for them.\pMaybe you will?",,à_traduire,
78de602aa415,scripts/fuschia city/fishing guru level script.rbc,156,@itemMsg,cp1252,[player] received 3 Rare Candies!,,à_traduire,
ba94ddddb964,scripts/fuschia city/fishing guru level script.rbc,159,@putAway,cp1252,[player] put the Rare Candies in the\nItems pocket.,,à_traduire,
e5b56dac38cd,scripts/fuschia city/fishing guru level script.rbc,164,@noTalk,cp1252,"(Sigh[.])\c\h08ó\nI knew it..!\pIt's a dog-eat-dog world out\nthere, isn't it?\pWell, I hope my brother pays you\nwell for spying!\pC'mon, junior!",,à_traduire,
8d276c217221,scripts/fuschia city/fishing guru.rbc,25,@talk,utf-8,"I'm the Fishing Guru's older\nbrother.\pI simply looove fishing!\nI can't bear to go without.\p[.]\pYou know, I usually give away a\npromotional Rod to passers-by[.]\pBut you seem a bit shady; I think\nthat'd be a risky move.\pNothing personal, pal, just\nbusiness!",,à_traduire,
d8175f38d42d,scripts/fuschia city/fishing guru.rbc,28,@talk2,utf-8,"You've done me a great service,\nspy.\pI'll make sure to let my youngest\nbrother know what you did!",,à_traduire,
da3af214d509,scripts/fuschia city/fishing guru.rbc,32,@talk3,utf-8,"I will not have you inside my\nhouse, spy! Leave us!",,à_traduire,
59f32955f975,scripts/fuschia city/generic npc dialogue/fat guy.rbc,4,@talk,utf-8,"Sometimes, when I feel I'm taking\nlife a bit too seriously[.]\pI just stop to admire the dopey\nlook on a Slowpoke's face.\pThen I realize[.]\nIt's aaaall gooood, man.",,à_traduire,
f5227d94a2b8,scripts/fuschia city/generic npc dialogue/janine.rbc,4,@talk,utf-8,"My father is the Gym Leader of\nthis town.\pHe always tells me you Rockets are\nfighting for the good of Kanto.\lI think he's right.\pOh, but[.] I'm not supposed to tell\nanybody about that, of course.",,à_traduire,
745508f4da8e,scripts/fuschia city/generic npc dialogue/little boy.rbc,4,@talk,utf-8,"Hehehehe!\pDid you ever try giving the old\nman Warden a good scare?\pI like to sneak up behind him and\ngo ""boo""! You should see his face!\p[.]\pThen I run on out and hide in the\nbushes. Try it sometime!",,à_traduire,
c719b6cffc8c,scripts/fuschia city/generic npc dialogue/old man.rbc,4,@talk,utf-8,"Our Gym Leader Koga is a respected\nman around here.\pBut rumor has it he's on good\nterms with those Rocket fellows!\pSuch a shame for a man like that,\nisn't it?",,à_traduire,
99e26129ccac,scripts/fuschia city/generic npc dialogue/pokecenter youngster.rbc,4,@talk,utf-8,I heard some funny-sounding gangs\nhave been causing trouble at\lCycling Road lately.,,à_traduire,
bcaee6b12606,scripts/fuschia city/generic npc dialogue/warden worker 1.rbc,4,@talk,utf-8,"Warden Slowpoke takes safety very\nseriously.\pHe lets nobody enter his Safari\nZone without a proper ID.\pSo don't go thinking a thug like\nyou will get to play, Rocket!",,à_traduire,
76b4ecf82ccc,scripts/fuschia city/generic npc dialogue/warden worker 2.rbc,4,@talk,utf-8,"Warden Slowpoke is one shrewd\nbusinessman!\pThe newest Safari Zone promotional\ngame is a real hit with customers.\pI hear Gym Leader Koga is not too\nhappy with it, though[.]",,à_traduire,
eb028fde3a15,scripts/fuschia city/generic npc dialogue/warden worker 3.rbc,4,@talk,utf-8,"Warden Slowpoke has such a shiny,\nsparkly set of teeth, doesn't he?\pBut all it takes is a good shake\nand those dentures pop right out!\lIt's pretty funny, if you ask me.",,à_traduire,
33d7fad64bcc,scripts/fuschia city/generic npc dialogue/youngster.rbc,4,@talk,utf-8,"That item ball in there[.]\nWere you wanting that?\pHaha, stupid! Have you never seen\na Voltorb before?",,à_traduire,
fa12d1919f45,scripts/fuschia city/gym/trainer 1 (from bottom right).rbc,10,@postBattle,utf-8,"So, you mix brawn with brains?\nGood strategy!\pRemarkably intelligent for a\nRocket!",,à_traduire,
23f35061fcd8,scripts/fuschia city/gym plaque.rbc,33,@text1,cp1252,Fuchsia Pokémon Gym\nLeader: Koga\pWinning Trainers:,,à_traduire,
6ef33305b163,scripts/fuschia city/gym plaque.rbc,36,@text2,cp1252,Fuchsia Pokémon Gym\nLeader: Koga\pWinning Trainers:\nMohammed Smith,,à_traduire,
32492b68f746,scripts/fuschia city/gym plaque.rbc,39,@text3,cp1252,"Fuchsia Pokémon Gym\nLeader: Koga\pWinning Trainers:\nBlue, Red",,à_traduire,
5b41ffb85690,scripts/fuschia city/gym plaque.rbc,42,@text4,cp1252,"Fuchsia Pokémon Gym\nLeader: Koga\pWinning Trainers:\nBlue, Red, Mohammed Smith",,à_traduire,
de149f3b07e6,scripts/fuschia city/koga.rbc,161,@talk,cp1252,"Koga: Fwahahaha! Rocket!\nThe very type I need right now!\pI must request your assistance!\nFor ample compensation, of course.\pWarriors of the darkness, such as\nyou and I-- one in ninja robes and\lone in a jumpsuit of spandex!\pLet us unite our powers to a\ncommon cause; what say you?",,à_traduire,
2a9aefe08ce6,scripts/fuschia city/koga.rbc,164,@talk2,cp1252,"Very well!\c\h08ó\nHere is my situation, young one.\pThe Safari Zone Warden runs\na promotion for his Safari Game.\pTrainers come in to play, and if\nthey reach his ""Secret House"",\lthey win an HM Surf[.]\pThe very move my Badge grants\nthem license to use, mind you!\pSee, the trouble is[.]\c\h08ó\nNobody's winning!\pThat old capitalist hid this House\nout in some obscure corner that\lthese sorry Trainers never stand a\lchance of finding before the\lding-dong sound goes!",,à_traduire,
af6ab6c3b5c0,scripts/fuschia city/koga.rbc,167,@talk3,cp1252,"And what is the result, you ask?\p[.]\pThat nobody wants to challenge my\nGym anymore!\pIf they can't get that coveted HM\nto Surf the seas, why, they see no\lreason to try for my Badge!\pPreposterous!\pI can hardly defend a Gym when it\nhas no cause for defending!",,à_traduire,
e2029c12922d,scripts/fuschia city/koga.rbc,170,@talk4,cp1252,"So, Rocket!\c\h08ó\nFind that Secret House!\pSnatch yourself the largest box\nfull of HMs you can hold and\lbring it here!\pWe will set up our own method of\ndistribution.\pI have many ways to repay you for\nyour efforts, worry not.",,à_traduire,
28c05084253b,scripts/fuschia city/koga.rbc,173,@talk5,cp1252,"Now, as master of concealment and\ndisguise, I have tricks up my\lsleeve!\pTake this with you.",,à_traduire,
0be455aa8ee3,scripts/fuschia city/koga.rbc,176,@cardReceive,cp1252,[player] received the\nEmployee Card!,,à_traduire,
e076c9fd2de4,scripts/fuschia city/koga.rbc,180,@talk6,cp1252,Fwahahaha[.]\pUse that to sneak into the Safari\nZone without having to play that\lsilly Ball game.,,à_traduire,
2aaba81ef170,scripts/fuschia city/koga.rbc,185,@noTalk,cp1252,"Hmph!\nWell, suit yourself!\pIt's not as if a master ninja such\nas I has any trouble handling my\lown affairs! Be gone!",,à_traduire,
0548c28554ef,scripts/fuschia city/koga.rbc,189,@midMissionTalk,cp1252,"Koga: How goes it, fellow darkness\nwarrior?\pAre you on your way to getting me\na box of those HMs from the Secret\lHouse in the Safari Zone?\pFwahahaha[.]\nMove with haste, Rocket!",,à_traduire,
a7921d0b754e,scripts/fuschia city/koga.rbc,193,@completeTalk,cp1252,"Koga: Oh my!\nYou brought it for me, Rocket!",,à_traduire,
004112824572,scripts/fuschia city/koga.rbc,197,@giveBox,cp1252,[player] handed over the\nBox of HMs.,,à_traduire,
c3ff5ee5c43a,scripts/fuschia city/koga.rbc,200,@completeTalk2,cp1252,"How can I repay you for such an\nact of service, Rocket?",,à_traduire,
c4e254141029,scripts/fuschia city/koga.rbc,205,@completeTalk3,cp1252,"Fwahahaha!\c\h08ó\nWhy, I know just the thing!\pA tough-knuckled criminal like\nyourself[.]\pI can provide you with[.]\c\h08ó\nYour very own secret identity!\pOne that frees you from the judge-\nment and the hatred of the people!\pOne that[.]\c\h08ó could grant you entry\nto any Gym like mine as any other\lofficial Trainer..!\pHow does such an arrangement\nsound?\l[.]\pFwahahaha!\pThe master of concealment and\ndisguise has you covered, friend!\pTake this with you and use it\nwell.",,à_traduire,
5c9b96dbef16,scripts/fuschia city/koga.rbc,208,@card2Receive,cp1252,[player] received the\nTrainer Card!,,à_traduire,
6e3122b4bc58,scripts/fuschia city/koga.rbc,211,@completeTalk4,cp1252,"Fwahahaha[.]\pWith this masterfully crafted\nTrainer Card of mine, you can\lchallenge any Gym Leader in Kanto!\pWhy[.]\c\h08ó\nEven myself!\pOf course[.]\pPerhaps you should like to wait\nuntil you have the rank and power\lin your underworld to steal a Gym\lLeader's Pokémon?\pFwahahaha[.]\c\h08ó\nThe choice is yours, Rocket!",,à_traduire,
f757cbd285c2,scripts/fuschia city/koga.rbc,214,@completeTalkBoss,cp1252,"Fwahahaha[.]\pWith this masterfully crafted\nTrainer Card of mine, you can\lchallenge any Gym Leader in Kanto!\pWhy[.]\c\h08ó\nEven myself!\pI would think a tough-looking man\nlike you would have no trouble\lstealing a Pokémon or two from\lthem as well, eh?\pFwahahaha[.]",,à_traduire,
0c0701f4f8c6,scripts/fuschia city/koga.rbc,217,@postMissionTalk,cp1252,"Koga: Fwahahaha!\nWelcome back, Rocket!\pDid you come to challenge me to a\nGym battle?",,à_traduire,
63ceeda0ba87,scripts/fuschia city/koga.rbc,221,@postMissionTalk2,cp1252,"Why, indeed!\pYou came simply to stare in awe at\nmy magnificent ninja skills?\pFwahahaha[.]\c\h08ó\nWho could blame you?",,à_traduire,
f31ac4b0b4cc,scripts/fuschia city/koga.rbc,225,@challengeText,cp1252,"Fwahahaha!\pThe very idea makes me shiver\nwith mirth!\pVery well, I shall show you true\nterror as a ninja master.\pPoison brings steady doom.\nSleep renders foes helpless.\pDespair to the creeping horror of\nPoison-type Pokémon!\c\h0B[Ke]À",,à_traduire,
43cea93de865,scripts/fuschia city/koga.rbc,228,@rewardTalk,cp1252,"Now that you have the Soulbadge,\nthe Defense of your Pokémon rises.\pAh!\nTake this, too!",,à_traduire,
81488ebb6912,scripts/fuschia city/koga.rbc,231,@makeSpace,cp1252,"Make space for this, Rocket!",,à_traduire,
d8edb93a21a7,scripts/fuschia city/koga.rbc,234,@postDefeatTalk,cp1252,"Koga: What else is there to say,\nyoung Rocket?\pYou are a shadow warrior truly\nunlike any other!",,à_traduire,
c66de336c190,scripts/fuschia city/koga.rbc,237,@stolenTalk,cp1252,"Wah! A taste of my own medicine!\nYou sneaky thief, you!\p[.]\pWell, I never liked that\n[buffer1] much anyway, to tell\lyou the truth[.]\pAnyway[.]",,à_traduire,
ad805f836867,scripts/fuschia city/leto (2nd interact).rbc,206,@talk,cp1252,"My-my, what's this? Did the good\nTrainer change his mind? Haha!",,à_traduire,
11c50f950279,scripts/fuschia city/leto (2nd interact).rbc,235,@talk2,cp1252,"Behold!\nI have returned!\pLeto, aspiring master Cutter, at\nyour service!\pDo you wish me to Cut down all the\ntrees around Fuchsia?",,à_traduire,
ff6e738e9059,scripts/fuschia city/leto (2nd interact).rbc,239,@yesOrNo,cp1252,"A mere [$]1000, and you will bear\nwitness to my Cutting prowess!",,à_traduire,
4a5cf366147b,scripts/fuschia city/leto (2nd interact).rbc,242,@yesTalk,cp1252,"Ah! Sir, I daresay you made an\nexcellent choice!\pNow, if you'll allow me[.]",,à_traduire,
43a5af599ffd,scripts/fuschia city/leto (2nd interact).rbc,264,@noTalk,cp1252,"No?\c\h08ó\nWhy, f-fine, then.\pI can see that this region is not\nyet cultured enough to appreciate\lthe fine art of a proper Cut!\pWell, should the good sir ever\nchange his mind, I will never be\lfar away from any of this region's\lexquisite trees, rest assured!\pHmph! Good day.",,à_traduire,
90d13e7144e3,scripts/fuschia city/leto (2nd interact).rbc,267,@notEnoughTalk,cp1252,"What?\nInsufficient funds?\pSir, my asking price is akin to\ngiving it away, I assure you!\pBut[.] if the uncultured folk of\nKanto find it too great an expense\lfor witnessing the finest of fine\lart, then what is a man to do?\pWell, should the good sir ever\nearn the necessary means to afford\lmy services, I will never be\lfar away from any of this region's\lexquisite trees, rest assured!\pHmph! Good day.",,à_traduire,
61445e9c177e,scripts/fuschia city/leto (2nd interact).rbc,270,@goodBye,cp1252,"Oh!\nWhat pleasure..!\pA Cut as splendid as this is a\nare sight in times like these,\leven to eyes such as mine!\pWell[.] should you ever be in need\nof my Cutting expertise again,\ldear Trainer, you can be sure to\lfind me by this region's most\lbeautiful trees.\pUntil we meet again!",,à_traduire,
7877dbfe710d,scripts/fuschia city/leto V2 (2nd interact).rbc,216,@talk,cp1252,"My-my, what's this? Did the good\nTrainer change his mind? Haha!",,à_traduire,
d5b9e7f5c07c,scripts/fuschia city/leto V2 (2nd interact).rbc,238,@talk2,cp1252,"Behold!\nI have returned!\pLeto, aspiring master Cutter, at\nyour service!\pDo you wish me to Cut down all the\ntrees around Fuchsia?",,à_traduire,
52ace3eac697,scripts/fuschia city/leto V2 (2nd interact).rbc,242,@yesOrNo,cp1252,"A mere [$]1000, and you will bear\nwitness to my Cutting prowess!",,à_traduire,
8c30b39037e1,scripts/fuschia city/leto V2 (2nd interact).rbc,245,@yesTalk,cp1252,"Ah! Sir, I daresay you made an\nexcellent choice!\pNow, if you'll allow me[.]",,à_traduire,
48510dc5a54e,scripts/fuschia city/leto V2 (2nd interact).rbc,262,@noTalk,cp1252,"No?\c\h08ó\nWhy, f-fine, then.\pI can see that this region is not\nyet cultured enough to appreciate\lthe fine art of a proper Cut!\pWell, should the good sir ever\nchange his mind, I will never be\lfar away from any of this region's\lexquisite trees, rest assured!\pHmph! Good day.",,à_traduire,
671f63d81a52,scripts/fuschia city/leto V2 (2nd interact).rbc,265,@notEnoughTalk,cp1252,"What?\nInsufficient funds?\pSir, my asking price is akin to\ngiving it away, I assure you!\pBut[.] if the uncultured folk of\nKanto find it too great an expense\lfor witnessing the finest of fine\lart, then what is a man to do?\pWell, should the good sir ever\nearn the necessary means to afford\lmy services, I will never be\lfar away from any of this region's\lexquisite trees, rest assured!\pHmph! Good day.",,à_traduire,
89cc19aabe62,scripts/fuschia city/leto V2 (2nd interact).rbc,268,@goodBye,cp1252,"Oh!\nWhat pleasure..!\pA Cut as splendid as this is a\nare sight in times like these,\leven to eyes such as mine!\pWell[.] should you ever be in need\nof my Cutting expertise again,\ldear Trainer, you can be sure to\lfind me by this region's most\lbeautiful trees.\pUntil we meet again!",,à_traduire,
